item_id,model,condition,output,seconds,gpu,coverage,n_attrs,unsupported_terms,words,echo,reps,usable,unsup_any
B07ZQR2Z96,qwen2vl-2b,image_meta,"Renewed Amazon Brand - Solimo Stainless Steel 3-Piece Soup Set Without Lid
Renewed Amazon Brand - Solimo Stainless Steel 3-Piece Soup Set Without Lid is a versatile and practical kitchen tool that can be used for a variety of cooking purposes. This set includes three pieces of soup bowls, each made of high-quality stainless steel, which is known for its durability and resistance to rust and corrosion. The stainless steel material ensures that the bowls are easy to clean and maintain, making them a reliable and long-lasting choice for your kitchen.
The soup bowls in this set are designed with a wide mouth, which allows for easy pouring of soup and other liquids. The wide mouth also helps to prevent spills and splatters, making it a convenient",6.14,Tesla T4,0.75,4,0,129,False,0.92,True,False
B07ZQR2Z96,qwen2vl-2b,image_only,"This product is a set of three stainless steel pots, designed to be used in the kitchen for cooking and serving. The pots are made of high-quality stainless steel, which is known for its durability, resistance to corrosion, and ease of cleaning. The pots are also easy to clean, as they are dishwasher-safe and can be easily wiped clean with a damp cloth.

One of the key features of these pots is their ability to hold a large amount of food without becoming too hot or too cold. This is achieved through their double-walled construction, which helps to maintain the temperature of the food inside the pot. This is particularly useful for cooking dishes that require a specific temperature, such as soups or stews.

Another advantage of these pots is their",7.04,Tesla T4,0.5,4,0,134,False,0.9689922480620154,True,False
B07SL5R49D,qwen2vl-2b,image_meta,"This AmazonBasics 2"" Round Ring Binder is a versatile and sturdy storage solution for organizing documents, notes, and other items. With its durable construction and round ring design, it's perfect for keeping your belongings tidy and easy to find. The blue color adds a pop of color to your workspace, making it a stylish addition to any office or home setting. Whether you're a student, a professional, or a busy family, this binder is a reliable and practical choice for keeping your items organized and accessible.",4.3,Tesla T4,1.0,3,0,88,False,0.9761904761904762,True,False
B07SL5R49D,qwen2vl-2b,image_only,"This product is a 3-ring binder, designed to hold and organize documents efficiently. It features a durable blue cover that provides a professional look and feel. The binder comes with a 3-inch capacity, allowing you to store a large amount of information without feeling cramped. The 3-ring design ensures that the pages stay securely in place, preventing them from shifting or falling out. This binder is perfect for students, office workers, or anyone who needs to keep their documents organized and easily accessible. With its sturdy construction and convenient size, this binder is a reliable and practical choice for anyone who needs to manage their documents effectively.",5.18,Tesla T4,0.6666666666666666,3,0,110,False,0.9714285714285714,True,False
B08299KY5N,qwen2vl-2b,image_meta,"The Bourge Men's Magic-24 Black Sneaker is a stylish and practical choice for your daily wear. This shoe features a classic lace-up design, which adds a touch of sophistication to its overall look. The black color of the shoe is both bold and timeless, making it a versatile addition to any outfit. The material of the shoe is a durable and comfortable canvas, which ensures that it can withstand regular wear and tear. The shoe also has a low profile, which means it won't block your movements and allows for easy walking and running. The sole of the shoe is made of rubber, which provides excellent traction and stability on various surfaces. Overall, the Bourge Men's Magic-24 Black Sneaker is a great choice for",6.68,Tesla T4,0.6666666666666666,3,1,130,False,0.918032786885246,True,True
B08299KY5N,qwen2vl-2b,image_only,"This product is a stylish and functional sneaker designed for comfort and style. It features a classic black canvas upper with a breathable mesh lining for added breathability. The sneaker is equipped with a lace-up closure for a secure fit and a low-top design that allows for easy movement. The sole is made of durable rubber, providing excellent traction and durability. The sneaker is perfect for everyday wear and can be dressed up or down, making it a versatile addition to any wardrobe.",3.87,Tesla T4,0.3333333333333333,3,1,85,False,0.9876543209876544,True,True
B071NHXGFY,qwen2vl-2b,image_meta,"This round glass hanging wall mirror from the Amazon Brand Rivet is a stylish and functional addition to any space. With a 30-inch height, it offers a versatile and elegant touch to your decor. The silver frame adds a touch of sophistication, while the glass surface ensures that the mirror reflects light beautifully. This mirror is perfect for adding a touch of elegance to your home, whether you're using it as a statement piece in a living room or a bedroom. Its modern design makes it a great choice for any room, and its hanging feature allows you to easily adjust its position to suit your needs. Overall, this mirror is a great investment for anyone looking to add a touch of sophistication to their home.",6.93,Tesla T4,1.0,4,0,128,False,0.9758064516129032,True,False
B071NHXGFY,qwen2vl-2b,image_only,"This round wall mirror is a versatile addition to any room, offering a sleek and modern design. Its key features include a round shape that adds a touch of elegance and a metal frame that provides a sturdy and polished look. The mirror's round shape allows for a wide view of the space, making it perfect for use in bathrooms, bedrooms, or any other area where a large mirror is desired. The metal frame adds a touch of sophistication and durability, ensuring that the mirror will withstand the test of time. Its key benefit is its ability to enhance the visual appeal of any space and provide a clear reflection, making it a practical and stylish choice for those looking to update their home decor.",5.69,Tesla T4,0.25,4,1,126,False,0.983739837398374,True,True
B08BM2DN17,qwen2vl-2b,image_meta,"This AmazonBasics Square Metal Umbrella Stand is a versatile and practical addition to any outdoor space. With its white color, it adds a touch of elegance and style to any backyard or patio area. The umbrella stand is made of metal, which is durable and resistant to rust and corrosion. The umbrella stand is designed to hold an umbrella, providing a secure and stable base for your outdoor umbrella. The umbrella stand also features a hook and a drip tray, which are useful for hanging your umbrella and catching any water that may drip from the umbrella. The umbrella stand is easy to assemble and disassemble, making it a convenient and practical piece of furniture for your outdoor space. Overall, the AmazonBasics Square Metal Umbrella Stand is a great choice for",7.42,Tesla T4,0.6666666666666666,3,0,131,False,0.8992248062015504,True,False
B08BM2DN17,qwen2vl-2b,image_only,"This is a beautiful and functional umbrella stand designed to protect your umbrella from the elements. The key features of this product include its sleek, modern design in a striking white color, which adds a touch of elegance to any space. The stand is made of metal, ensuring durability and longevity. It features a unique design with cut-out patterns that resemble rainbows, adding a playful and whimsical element to the overall look. This umbrella stand is perfect for those who appreciate both style and functionality in their home decor. With its compact size, it can easily fit in any corner or shelf, making it a versatile addition to any room. The cut-out patterns also provide a decorative touch, making it a conversation starter. Overall, this umbrella stand is a great choice",6.33,Tesla T4,0.6666666666666666,3,0,133,False,0.9767441860465116,True,False
B071K5ZLL7,qwen2vl-2b,image_meta,"The Amazon Brand Solimo 750-Watt Pop-up Toaster is a versatile and convenient kitchen appliance. It features a sleek and modern design with a white color that adds a touch of elegance to any kitchen. The toaster has a 750-watt power rating, which ensures that it can handle the task of toasting multiple slices of bread at once, making it perfect for busy mornings.
The toaster has a 2-slice capacity, which means it can toast up to 2 slices of bread at once, saving you time and effort. The toaster also has a 10-second quick toast setting, which is perfect for those who want to quickly toast a single slice of bread without having to wait for it to toast for",7.35,Tesla T4,0.75,4,0,125,False,0.9576271186440678,True,False
B071K5ZLL7,qwen2vl-2b,image_only,"Introducing the Solimo 2-Slice Toaster, a versatile and efficient kitchen appliance that will add a touch of modernity to your culinary adventures. This toaster is designed to toast up to two slices of bread at a time, ensuring a consistent and even toasting experience. Its sleek and modern design makes it a perfect addition to any kitchen, while its 1000W power output ensures that your bread will be toasted to perfection every time.

One of the key features of the Solimo 2-Slice Toaster is its adjustable temperature control, allowing you to customize the toast to your liking. With a simple touch of a button, you can adjust the temperature to suit your taste preferences, from soft to crispy, ensuring that your",6.24,Tesla T4,0.5,4,0,123,False,0.9915966386554622,True,False
B085FGXKG9,qwen2vl-2b,image_meta,"This Amazon Brand - Ravenna Home recliner is a versatile and comfortable addition to any living room. With its light gray fabric, it offers a stylish and modern look that will complement a variety of decor styles. The recliner is designed with a high backrest for added support and comfort, making it perfect for watching movies or reading a book. The seat is padded for added comfort, and the recliner is easy to fold down for storage when not in use. The recliner is also easy to assemble, with all the necessary parts included in the box. The light gray fabric is durable and easy to clean, making it a practical choice for any home. Overall, the Amazon Brand - Ravenna Home recliner is a great value for its quality",7.13,Tesla T4,0.5,4,1,128,False,0.9375,True,True
B085FGXKG9,qwen2vl-2b,image_only,"This is a high-quality recliner chair that offers a comfortable and relaxing seating experience. It features a light gray fabric upholstery, which adds a touch of elegance and style to any living space. The chair is designed with a high backrest and a plush seat cushion, providing ample support and comfort for long hours of sitting. The recliner's reclining mechanism allows you to easily adjust the angle of the seat, making it perfect for watching TV, reading, or napping. The chair's sturdy frame and robust construction ensure that it can withstand the weight of multiple users, making it a reliable choice for family gatherings or entertaining guests. Overall, this recliner chair is a great addition to any home, offering both style and comfort.",6.07,Tesla T4,0.75,4,1,126,False,1.0,True,True
B07D44LBM9,qwen2vl-2b,image_meta,"This product is a men's derby shoe designed for formal occasions. The key features of this shoe include its suede leather upper, which provides a classic and stylish look. The shoe features a lace-up closure, which allows for a secure fit and easy dressing. The sole is made of leather, which offers durability and comfort. The shoe is available in a size of 10 UK, which is suitable for men with a shoe size between 44 and 46. The shoe is black, which adds to its classic and timeless appeal. Overall, this derby shoe is a great choice for those looking for a stylish and comfortable option for formal occasions.",5.58,Tesla T4,0.3333333333333333,3,1,112,False,0.9814814814814816,True,True
B07D44LBM9,qwen2vl-2b,image_only,"Introducing the stylish and versatile Men's Suede Oxford Dress Shoes by [Brand Name]. These shoes are a must-have for any professional or formal occasion. The key features of this product include:

1. **Suede Material**: The shoes are crafted from high-quality suede, which offers a luxurious and durable finish. The suede material is known for its soft texture and excellent wear resistance, making it perfect for everyday wear and formal events.

2. **Comfortable Fit**: The shoes are designed with a comfortable fit that ensures a perfect fit for all sizes. The cushioned insole provides excellent support and comfort, ensuring that you can wear them for extended periods without any discomfort.

3. **Durable Outsole**: The shoes feature a durable outsole",6.91,Tesla T4,0.3333333333333333,3,0,121,False,0.9913793103448276,True,False
B06XGFCB2X,qwen2vl-2b,image_meta,"The Ashby Brogue is a stylish and practical choice for your wardrobe. This shoe features a classic wingtip design, which adds a touch of sophistication and elegance to any outfit. The leather material is durable and comfortable, making it a great choice for everyday wear. The brogue style also adds a touch of classic charm to any outfit. The black color is versatile and can be worn with a variety of colors and styles. The 9 UK (43 EU) size is suitable for men with a medium to wide foot. Overall, the Ashby Brogue is a great choice for anyone looking for a stylish and comfortable shoe.",5.17,Tesla T4,0.3333333333333333,3,0,107,False,0.9047619047619048,True,False
B06XGFCB2X,qwen2vl-2b,image_only,"This product is a stylish and versatile men's dress shoe designed to enhance your formal attire. Key features include a classic wingtip design, which adds a touch of sophistication and elegance to any outfit. The leather material is both durable and comfortable, ensuring that it can withstand regular wear and tear. The shoe is also equipped with a comfortable cushioned insole, providing support and comfort during extended wear. The black color option offers a classic and timeless look, making it a versatile addition to your wardrobe. The shoe is also available in a range of sizes, ensuring that it fits comfortably for all. Overall, this product is a great choice for anyone looking to add a touch of sophistication to their wardrobe.",6.54,Tesla T4,0.3333333333333333,3,0,123,False,0.9416666666666668,True,False
B08D49Y55K,qwen2vl-2b,image_meta,"The EL Elly Women's Multi Flip-Flop-5 UK (38 EU) (6 US) (EFF2014) is a stylish and comfortable choice for your daily wear. This pair of flip-flops features a vibrant and eye-catching design with a mix of blue, pink, and white colors. The flip-flops are made of durable and lightweight material, ensuring they can withstand regular use. The thick sole provides excellent support and comfort, making them perfect for both casual and formal occasions. The adjustable straps ensure a perfect fit, and the soft insole provides additional comfort. The EL Elly Women's Multi Flip-Flop-5 UK (38 EU) (6 US) (EFF2014) is",6.31,Tesla T4,0.3333333333333333,3,3,109,False,0.8877551020408163,True,True
B08D49Y55K,qwen2vl-2b,image_only,"This product is a pair of stylish flip-flops designed for comfort and style. The key feature of these sandals is their vibrant, colorful patterned design, which adds a pop of color to any outfit. The flip-flops are made from a soft, breathable material that ensures they are both comfortable and easy to wear. The thong strap design provides a secure fit, while the rubber sole offers traction and durability. The sandals are perfect for everyday wear, whether you're heading to the beach, running errands, or just relaxing at home. The key benefit of these sandals is their stylish and comfortable design, making them a great choice for anyone looking for a fun and functional footwear option.",6.99,Tesla T4,0.0,3,1,119,False,0.9736842105263158,True,True
B07SZ8H42Y,qwen2vl-2b,image_meta,"This Umi Brushed Cotton Duvet Cover Set is a perfect addition to any bedroom. It's made of a brushed cotton blend, which means it's soft and comfortable to touch. The pure white color adds a touch of elegance and simplicity to any room. The set includes a duvet cover and a pillowcase, making it a complete bedding set. The duvet cover is double-sided, meaning it has a smooth side and a textured side, providing a luxurious feel. The pillowcase is also double-sided, ensuring that it's durable and long-lasting. The set is made in a modern style, making it a great choice for any bedroom decor. Overall, this Umi Brushed Cotton Duvet Cover Set is a great value for",6.87,Tesla T4,0.75,4,0,124,False,0.9310344827586208,True,False
B07SZ8H42Y,qwen2vl-2b,image_only,"This product is a high-quality, white duvet cover set that is designed to provide comfort and warmth to your bed. The key features of this duvet cover set include:

1. **Material**: The duvet cover is made of a soft, breathable fabric that is perfect for all seasons. It is made from a blend of materials that provide excellent insulation and moisture management, ensuring that you stay cozy and comfortable all night long.

2. **Size**: The duvet cover set comes in a standard size, making it suitable for most beds. It is designed to fit both standard and queen-sized beds, ensuring that you can use it in your bedroom without any issues.

3. **Comfort**: The duvet cover is made with a high thread count",7.31,Tesla T4,0.5,4,0,125,False,0.9338842975206612,True,False
B086BXNWFR,qwen2vl-2b,image_meta,"The Rivet Goodwin Ottoman is a modern piece of furniture that offers a stylish and functional addition to any living space. With its 30.3"" width, this ottoman is perfect for small to medium-sized rooms. The fabric is a vibrant shade of navy blue, which adds a touch of elegance and color to any room. The ottoman's sturdy wooden legs provide a sturdy base, ensuring that it will withstand the weight of multiple items. The ottoman's modern design and comfortable seating make it a versatile piece of furniture that can be used in various settings, from living rooms to bedrooms. Whether you're looking for a piece of furniture that adds a pop of color to your space or a functional piece that can be used in multiple rooms",6.37,Tesla T4,1.0,3,1,132,False,0.944,True,True
B086BXNWFR,qwen2vl-2b,image_only,"This product is a stylish and functional ottoman that offers a comfortable seating option for your living room or bedroom. Its key features include a deep blue fabric that adds a pop of color to any space, a sturdy wooden frame that provides stability and durability, and a modern design that complements a variety of decor styles. The ottoman's deep seat and plush cushioning make it a perfect spot to relax and enjoy a cup of coffee or a book. Its versatile design allows it to be used as a footstool, ottoman, or even a side table, making it a multi-purpose piece of furniture. With its comfortable seating and stylish appearance, this ottoman is a must-have for anyone looking to add a touch of elegance and comfort to their",7.21,Tesla T4,0.6666666666666666,3,1,132,False,1.0,True,True
B07D4LK8Z9,qwen2vl-2b,image_meta,"The AmazonBasics 8-Inch Tablet Sleeve is a versatile and practical accessory for your tablet. It's designed to protect your tablet from scratches and damage, keeping it looking new for longer. The sleeve is made of neoprene, a durable and water-resistant material, which ensures that your tablet stays clean and protected. The sleeve also features a zippered closure to keep your tablet secure and easy to access. With its compact size, it's perfect for carrying your tablet on the go, whether you're at home, in the office, or on the go. The AmazonBasics 8-Inch Tablet Sleeve is a must-have for anyone who values the protection and convenience of a tablet sleeve.",5.93,Tesla T4,0.6666666666666666,3,0,117,False,0.9537037037037036,True,False
B07D4LK8Z9,qwen2vl-2b,image_only,"This product is a Renewed AmazonBasics Neoprene 7-inch Tablet Sleeve. It's designed to protect your tablet from scratches, dust, and other potential damage. The sleeve is made of neoprene, a durable and water-resistant material, which ensures that your tablet stays clean and protected. The sleeve also features a secure zipper for easy access to your tablet. The key features of this product are its neoprene material, water resistance, and secure zipper. The Renewed option adds an extra layer of protection, making it a great choice for those who want to ensure their tablet is well-protected while still being able to access it easily.",6.3,Tesla T4,0.3333333333333333,3,0,107,False,1.0,True,False
B06ZY6Q66G,qwen2vl-2b,image_meta,"The AmazonBasics Food & Water Feeder is a practical and convenient solution for pet owners looking to keep their pets well-fed and hydrated. This feeder is designed to hold up to 2 liters of water and 1.5 liters of food, making it ideal for large dogs or cats. The feeder is made of polypropylene, which is durable and easy to clean. The waterer and feeder are both easy to fill and empty, and the feeder can be adjusted to accommodate different sized pets. The feeder also includes a timer, which helps to ensure that pets receive the correct amount of food and water at the right time. Overall, the AmazonBasics Food & Water Feeder is a great choice for pet owners looking for a reliable and",6.04,Tesla T4,0.6666666666666666,3,0,126,False,0.935483870967742,True,False
B06ZY6Q66G,qwen2vl-2b,image_only,"Sure, I'd be happy to help you with that! The product you're referring to is a pet water and food dispenser. Here's a short product demonstration script:

---

**Product Name: Pet Water and Food Dispenser**

**Description:**
This dispenser is designed to help keep your pet's water and food intake consistent and healthy. It features a sleek, modern design that fits seamlessly into any home decor, making it a stylish addition to any pet's living space.

**Key Features:**
- **Automatic Dispensing:** The dispenser automatically dispenses water and food, ensuring your pet always has access to clean, fresh water and nutritious food.
- **Adjustable Settings:** You can adjust the dispenser to your pet's specific needs, whether they",7.13,Tesla T4,0.0,3,0,118,False,0.9734513274336284,True,False
B07XGW5Y41,qwen2vl-2b,image_meta,"Chadstone Men's Loafers are a stylish and comfortable choice for your daily wear. These shoes are made from high-quality leather, ensuring durability and longevity. The slip-on design makes it easy to wear and remove, and the soft sole provides excellent cushioning for all-day comfort. The breathable mesh upper allows for breathability, keeping your feet cool and dry. The classic loafer style adds a touch of sophistication to any outfit. Whether you're heading to work, running errands, or just relaxing at home, these Chadstone Men's Loafers are a great choice for your wardrobe.",4.91,Tesla T4,0.6666666666666666,3,1,98,False,0.9555555555555556,True,True
B07XGW5Y41,qwen2vl-2b,image_only,"This product is a stylish and comfortable slip-on loafer designed for everyday wear. It features a sleek, dark gray leather upper with a smooth, leather sole that provides a soft and cushioned touch. The loafer has a classic, rounded toe shape that adds a touch of elegance to its design. The stitching on the side of the shoe is done in a contrasting color, which adds a touch of sophistication to the overall look. The shoe is designed to be versatile, suitable for both casual and semi-formal occasions. Its slip-on style makes it easy to put on and take off, and the soft sole ensures comfort and ease of movement. The dark gray color adds a touch of sophistication and style to any outfit.",7.01,Tesla T4,0.0,3,2,127,False,0.9508196721311476,True,True
B07QTHYQD7,qwen2vl-2b,image_only_scaffold,"These reusable produce bags are made from eco-friendly materials and come in a set of 9. They are perfect for storing and transporting fruits and vegetables, keeping them fresh and protected from damage. The bags are easy to use and can be washed in the dishwasher, making them a practical and sustainable choice for your kitchen.",2.88,Tesla T4,0.25,4,0,57,False,1.0,True,False
B07KYG85X8,qwen2vl-2b,image_only_scaffold,"This product is a practical and effective tool for organizing and storing documents. It is made of durable material and comes with a pen for easy writing and marking. The size and design make it easy to carry and use, making it a useful addition to any office or home workspace.",2.17,Tesla T4,0.3333333333333333,3,0,51,False,1.0,True,False
B07YFZWQG7,qwen2vl-2b,image_only_scaffold,"This sandal is a great choice for a stylish and comfortable look. It features a low heel, ankle strap, and a simple design that can be dressed up or down. The material is breathable and comfortable, making it perfect for everyday wear. The low heel adds a touch of elegance to any outfit.",2.39,Tesla T4,0.0,3,0,53,False,1.0,True,False
B07F611M31,qwen2vl-2b,image_only_scaffold,"The product is a slip-on sneaker with a textured fabric upper and a white sole. It features a comfortable fit and a casual, stylish design. The textured fabric adds a unique touch to the sneaker, making it a fashionable choice for everyday wear.",2.12,Tesla T4,0.0,4,1,44,False,1.0,True,True
B0896KVCJY,qwen2vl-2b,image_only_scaffold,"This highball glass is made of durable glass, ensuring durability and ease of cleaning. It is perfect for serving cocktails, drinks, or any other liquid, and its sleek design makes it a stylish addition to any bar or home bar setup.",2.15,Tesla T4,0.0,3,0,41,False,1.0,True,False
B07SK9MRTF,qwen2vl-2b,image_only_scaffold,"The wooden dining chairs are practical and beneficial for customers, offering a comfortable and durable seating option for dining tables.",1.18,Tesla T4,0.25,4,1,20,False,1.0,True,True
B07HK65QM8,qwen2vl-2b,image_only_scaffold,"This product is a pair of green vinyl-coated dumbbells. It is made of durable material and is designed to provide a full-body workout. The dumbbells are easy to grip and handle, making them suitable for both beginners and experienced exercisers. The green color adds a touch of style to the workout equipment.",3.13,Tesla T4,0.0,4,1,54,False,1.0,True,True
B01N16EEHY,qwen2vl-2b,image_only_scaffold,"The product is a blue slide sandal with silver studs and a peep-toe design. It is made of a soft material and features a comfortable fit. The silver studs add a stylish touch to the sandal, making it a fashionable choice for casual wear.",2.16,Tesla T4,0.5,4,1,45,False,1.0,True,True
B07PRQ57J6,qwen2vl-2b,image_only_scaffold,"These blue blackout curtains are perfect for creating a cozy and energy-efficient living space. They are made of high-quality materials that provide excellent insulation, helping to keep your home warm in colder months and cool in warmer ones. The grommet top design makes them easy to install and maintain, and the vibrant blue color adds a pop of color to any room. These curtains are a great addition to any home, and they are available in various sizes to fit any window.",3.85,Tesla T4,0.5,4,0,84,False,1.0,True,False
B082QL2WKF,qwen2vl-2b,image_only_scaffold,"The product is a stylish leopard print slip-on mule with a pointed toe and a soft, comfortable sole.",0.94,Tesla T4,0.3333333333333333,3,0,19,False,1.0,True,False
B07WL3YXZD,qwen2vl-2b,image_only_scaffold,"This product is a practical and effective hanger for clothes, offering a wide range of sizes to accommodate various garments. It is made of durable material, ensuring longevity and ease of use. The hanger is designed to hang clothes without any damage, making it a reliable choice for both casual and formal wear. With its simple design and practical features, this hanger is a must-have for anyone looking to organize their wardrobe efficiently.",3.81,Tesla T4,0.0,4,0,74,False,1.0,True,False
B08CKRTT15,qwen2vl-2b,image_only_scaffold,"This slip-on sneaker is made of a breathable mesh material, providing a comfortable and airy fit. It features a soft and cushioned sole for added comfort and support. The design is casual and stylish, making it a great choice for everyday wear.",2.44,Tesla T4,0.25,4,0,43,False,1.0,True,False
B003JFJWT8,qwen2vl-2b,image_only_scaffold,"This towel is made of high-quality materials, ensuring it's soft and absorbent, making it perfect for daily use.",0.97,Tesla T4,0.0,4,0,20,False,1.0,True,False
B01N6WEDO5,qwen2vl-2b,image_only_scaffold,"This product is a stylish ballet flat with a round toe and a bow detail. It is made of soft suede material, providing comfort and ease of movement. The flat sole ensures that it is suitable for various occasions, from casual outings to formal events. The design is classic and timeless, making it a versatile addition to any wardrobe.",2.53,Tesla T4,0.3333333333333333,3,0,59,False,1.0,True,False
B01N9X5U1W,qwen2vl-2b,image_only_scaffold,"The product is a stylish sandal with a ruffled design and a soft, comfortable footbed, making it ideal for everyday wear.",1.08,Tesla T4,0.3333333333333333,3,0,21,False,1.0,True,False
B004C046TA,qwen2vl-2b,image_only_scaffold,"This wooden coffee table is a practical and stylish addition to any living space. It features a rectangular shape with a clean, modern design, making it suitable for both indoor and outdoor settings. The table is made of high-quality wood, ensuring durability and longevity. Its slatted top provides a comfortable surface for placing items, while the sturdy base offers stability. The table's design allows for easy cleaning and maintenance, making it a practical choice for those who value both style and functionality.",3.76,Tesla T4,0.75,4,1,84,False,1.0,True,True
B00EQ5FO3I,qwen2vl-2b,image_only_scaffold,This product is a light blue sheet set that provides a comfortable and elegant look for your bedroom.,0.83,Tesla T4,0.25,4,0,18,False,1.0,True,False
B07QGWMTDY,qwen2vl-2b,image_only_scaffold,This table is made of solid acacia wood and has a modern design with a natural finish.,1.09,Tesla T4,0.5,4,1,17,False,1.0,True,True
B07XGTPDDF,qwen2vl-2b,image_only_scaffold,"The Go Walk 2 Slip-On by Skechers is a comfortable and versatile slip-on sneaker designed for everyday wear. It features a breathable mesh upper for breathability and comfort, a cushioned footbed for support, and a durable outsole for durability. The slip-on design allows for easy on and off, and the low-cut style keeps the foot free to move. The Go Walk 2 Slip-On is perfect for casual wear and can be worn with a variety of outfits.",4.78,Tesla T4,0.25,4,0,82,False,0.96,True,False
B081LC75N6,qwen2vl-2b,image_only_scaffold,"This product is a MacBook case with a unique marble design, featuring a soft-touch material for added protection and style. It includes a keyboard cover and a screen protector, ensuring your MacBook is well-protected and ready for use.",1.95,Tesla T4,0.3333333333333333,3,1,40,False,1.0,True,True
B07QBMQQ34,qwen2vl-2b,image_only_scaffold,"This leather recliner is a practical and comfortable choice for customers looking for a stylish and functional piece of furniture. It offers a wide range of features, including adjustable headrests, armrests, and a comfortable seat cushion, making it a versatile addition to any living space. The durable leather material ensures longevity and ease of maintenance, while the sleek design adds a touch of elegance to any room. Whether you're looking for a relaxing chair for yourself or a gift for someone else, this recliner is a great option that will provide years of use and enjoyment.",4.65,Tesla T4,0.25,4,0,97,False,0.9787234042553192,True,False
B0748RH9L3,qwen2vl-2b,image_only_scaffold,"The UGG Men's Scuff Slippers are designed with a soft, plush lining and a cozy, sheepskin-like material for added warmth and comfort. They feature a slip-on style and a classic slipper shape, making them a comfortable and stylish choice for everyday wear. The UGG logo is embroidered on the back of the slipper, adding a touch of brand recognition. The UGG Scuff Slippers are a great choice for those looking for a comfortable and stylish slipper option.",5.11,Tesla T4,0.0,3,0,80,False,0.96,True,False
B08C2XWMD3,qwen2vl-2b,image_only_scaffold,"This laundry drying rack is a practical and space-saving solution for drying clothes. It features a sturdy metal frame with adjustable legs for stability and a spacious drying area to accommodate a variety of loads. The adjustable height allows for optimal drying of different types of fabrics, and the durable mesh design ensures easy access to clothes. Ideal for small spaces or for those who prefer a minimalist approach to laundry.",3.33,Tesla T4,0.25,4,1,72,False,1.0,True,True
B001BXBILA,qwen2vl-2b,image_only_scaffold,"This wine opener is designed to make opening bottles of wine easier and more convenient. It features a comfortable grip and a sleek, modern design, making it a stylish addition to any kitchen. The product is made of durable materials and is easy to use, with a simple one-handed operation. It is perfect for both beginners and experienced wine enthusiasts, and it comes with a lifetime warranty.",3.02,Tesla T4,0.25,4,0,68,False,1.0,True,False
B0824FH9GS,qwen2vl-2b,image_only_scaffold,Table Lamp,0.16,Tesla T4,0.25,4,0,2,False,0.0,False,False
B01FJECR34,qwen2vl-2b,image_only_scaffold,"This product is a Bluetooth audio adapter that allows you to connect your device to a speaker or headphones, providing a wireless audio experience.",1.1,Tesla T4,0.3333333333333333,3,0,24,False,1.0,True,False
B072Y5MZQH,qwen2vl-2b,image_only_scaffold,"This product is a black leather office chair with a modern design and adjustable arms. It is made of high-quality materials and is designed to provide comfort and support for long hours of sitting. The chair is perfect for use in offices, homes, or any other setting where comfort and functionality are important.",2.91,Tesla T4,0.75,4,0,54,False,1.0,True,False
B071GFDGZ9,qwen2vl-2b,image_only_scaffold,"This product is a stylish and practical men's shoe with a classic design, featuring a brown leather upper, a lace-up closure, and a low, thick sole for added comfort and support.",2.18,Tesla T4,0.0,3,2,33,False,1.0,True,True
B07VGPT5P8,qwen2vl-2b,image_only_scaffold,"The slipper is made of soft, comfortable suede material and features a cozy, fuzzy lining for added warmth and comfort.",1.39,Tesla T4,0.0,3,0,20,False,1.0,True,False
B075YLXVL5,qwen2vl-2b,image_only_scaffold,"This wooden wine rack is a practical solution for storing and displaying your wine collection. It features a sleek design and ample storage space, making it a stylish addition to any home or office.",1.62,Tesla T4,0.25,4,1,34,False,1.0,True,True
B07R79Y9TS,qwen2vl-2b,image_only_scaffold,"The Timberland Originals 2-Eye Boat Shoe is a classic style that offers both style and comfort. It features a durable canvas upper, providing a comfortable and breathable fit. The laces are made of a durable material, ensuring a secure fit. The rubber outsole provides excellent traction and durability, making it ideal for various terrains. The classic design and timeless style make it a great choice for everyday wear or special occasions.",3.48,Tesla T4,0.0,3,1,72,False,1.0,True,True
B0793FCB7J,qwen2vl-2b,image_only_scaffold,"These pink and orange striped sneakers are designed for comfort and style. They feature a soft, breathable mesh upper that allows for easy movement and ventilation. The adjustable velcro straps ensure a secure fit, while the cushioned footbed provides support and comfort. The bright colors and fun pattern make them a fun and fashionable choice for kids.",2.72,Tesla T4,0.0,3,2,57,False,1.0,True,True
B07PHRTPT5,qwen2vl-2b,image_only_scaffold,"This product is a slip-on sneaker with a soft, comfortable material and a stylish design.",0.91,Tesla T4,0.0,3,0,16,False,1.0,True,False
B074XXSSCV,qwen2vl-2b,image_only_scaffold,"Double Zipper Storage Bags by 365 Everyday Value are practical for storing and organizing items in your home or office. They come in 50 quart size bags, each measuring 7.12 x 7.12 inches, and are made of 100% recycled material. These bags are great for keeping your belongings organized and easy to find.",4.07,Tesla T4,0.6666666666666666,3,0,55,False,1.0,True,False
B07QGW2CDS,qwen2vl-2b,image_only_scaffold,These brown leather dress shoes are made of high-quality materials and feature a classic design with a lace-up closure and a perforated upper. They are suitable for formal occasions and provide comfort and style.,1.82,Tesla T4,0.25,4,1,36,False,1.0,True,True
